Signal Strength (dBm),Network Latency (ms),Packet Loss (%),Connection Type,Network Congestion Level,Average Data Throughput (Mbps),Number of Users,Network Availability (%),Signal to Noise Ratio (SNR),Number of Active Connections,Weather (Temperature in °C),Wi-Fi Interference,Network Downtime (hours),Customer Satisfaction Score,Traffic Volume (GB)
-52.517378270581,30.978271747079226,0.3850258544632107,2,0.7720357498393507,61.709964932042666,885,99.4150984028038,14.511670926650757,88,26.921125751712584,12.576411529130135,1.6918404900628012,4.152498011142716,95.13232673565221
-57.75331715533066,34.3600577522258,0.5324345711194924,2,0.7332612758949975,37.897108857696196,563,99.29121697049294,27.344062367860126,47,25.104692859461913,7.583022369073663,1.5988541202803765,4.3222679325888755,72.88497738246903
-49.65718512596986,38.43839509641737,0.39636708031618373,2,0.5771055093528107,56.30665409887673,301,98.83133858971469,18.44614329778364,95,14.866861160278395,17.431228488317732,1.5771406001002317,3.837262943891672,104.17344628753906
-55.311518568630525,33.92634115650968,0.4144517304074419,2,0.7149872197935274,49.56960067763411,728,99.55095307554473,11.38392345386923,58,18.716281075814123,10.18749959704746,2.037172918463326,4.0128528995419295,84.2845219375149
-47.63203784682409,34.535855235092185,0.47263723896067317,1,0.7596793777330814,43.93417980880936,646,99.2265813553527,15.878853983135922,86,29.4896960881426,10.610629515787357,2.109908478363103,4.574982205770926,94.95142733319155
-54.597121171169015,14.177768332535223,0.39476705303968046,1,0.8457437949370435,31.113808102822805,508,100.54066803767459,10.209616559751694,93,24.62936054085522,10.059118466364326,2.3397386322135567,2.9153916013441323,82.68155468397883
-42.2503279749123,30.502276991656803,0.4524465553264645,1,0.7686288541731813,39.89186328882683,717,99.39734380608199,16.108756722014345,58,21.42282843634018,13.719957154336932,1.6365221893623332,4.650016446801178,71.7255370099868
-53.91626646168118,34.79507548001609,0.38066242314566845,2,0.8240383434605422,57.08112140184589,860,98.36653214227293,28.79054154749267,88,23.64486114263184,15.875848599936113,2.7590380523173312,3.6124829407818106,92.75761812607338
-51.61030758102838,37.2894119457045,0.3166829548301272,2,0.596800210863476,58.13841269260557,251,99.9750857693009,22.294781282321537,80,22.062442455790382,11.9788716308137,2.2552776882867245,3.2617574224612698,86.55443312089612
-45.93241391315165,23.076492257662057,0.6017957052429359,2,0.6673582373851904,47.892895194238285,752,98.99998663971989,19.976256578267648,64,23.80165651782277,8.848689518737547,1.7917506844616504,3.265404034226445,104.87573057582607
-56.15432158216978,23.40960725111355,0.37039513071760716,3,0.742935071366127,58.169851431432846,504,99.55313078033508,17.112839294479535,31,26.68085960581305,15.095140202877245,2.4134689396053757,5.90255301890496,75.07465473296337
-48.86270032697935,24.258993247164018,0.4821319112392016,1,0.8160952690742561,59.452600778941374,590,100.20244004033907,19.309645771715783,52,31.05420534274746,6.214944798924495,2.951797333523265,5.297390407905474,82.77371953592997
-43.46428622858786,35.36413899891343,0.5752891081493785,1,0.685477135416108,51.546399586263476,906,99.34559807586066,25.573718487080352,59,17.12043629664256,7.912902885861621,2.243042248655139,3.13657990785776,78.22839398676736
-58.03741617280614,40.33881054924208,0.4385055897483957,3,0.6917554040850846,42.77666376149796,261,99.39764024689089,10.861489566714242,93,27.824959897945575,5.83639267096446,2.8796296239892842,4.270545246540332,75.50243306193813
-49.07683070733848,25.925398927083982,0.4174834100254462,3,0.7687140306002979,54.410541128156446,246,99.96732801589881,34.697140020471934,28,20.143594968866605,8.899057429529805,1.495460444828216,4.229888709818683,63.20557793835642
-48.70058602875788,39.07962313627049,0.5226238088667422,1,0.5874129172854875,54.869847076588634,511,100.21278695408311,15.586720234148356,81,15.858258958754925,13.012327709751087,1.0358064879110738,5.733662374888721,96.43988688731113
-46.090885641113445,31.234798091645942,0.6117933822727152,2,0.8607404549823429,56.7394439035031,355,99.4313385346132,18.75250310606696,27,28.546208781731313,9.330749069162803,2.2664263023892577,3.5602952857627432,65.83581635374618
-56.18475355439041,28.75714222837564,0.3830684734913531,1,0.6120863906892314,58.6540327000224,702,100.51130411055301,19.20103723816121,19,18.545499775029747,10.176648079260632,2.567932734324253,1.7774016467355596,76.94208690286032
-56.60228306542138,27.88615770182031,0.4849852167982561,2,0.5081410576440697,36.37835428078778,469,98.63071691113832,19.069749261512214,59,26.98999060097946,11.093013972911013,1.3365966611521665,3.8789619138295617,68.91137948879818
-47.39029217191551,37.46611364602157,0.32675054050326724,1,0.701006700852258,44.90070754634258,829,99.04867385513735,16.64106338841657,58,27.394755996586827,9.314406222266607,2.6213050466487973,3.7278198284387223,85.6216445809246
-48.51507663383407,33.2557781678707,0.460679899631781,1,0.8698458702375564,31.013786543121803,750,99.26122159917202,24.374042579431087,50,31.716962135613073,6.649893639883029,1.7815979310218781,4.456565902356648,63.658811909458294
-48.747535748270614,52.75825427647638,0.5034204684538075,3,0.758645313033361,57.46996038355347,788,100.02825079265409,25.7044425047276,24,28.176839447427533,5.038113287152428,2.3047650042359367,4.858746209544863,76.23138204588423
-48.26775895251512,21.477753570026756,0.41453753582449343,3,0.7751090543003633,47.87688552019584,390,99.6152327435796,24.776461254391126,32,28.51664691725464,13.919360520477081,2.132157599969943,5.144542552698853,68.43331843670705
-53.40012360789245,35.181017020299755,0.45430081661747684,2,0.7041385762307114,54.30814070697415,439,99.1624834553246,20.445480686792692,85,27.898299666261376,8.094736830938663,2.232400324086525,5.11212403394827,81.04079084317144
-48.83873151419498,24.707989901884872,0.359177323169255,2,0.6847622502728823,35.24321251809842,175,98.9370244088552,17.053326807360154,36,23.128291310889644,7.943612764746907,2.283485562303315,4.6495404931320135,39.50609964785405
-48.53463763350659,21.307130130113563,0.5077078611381494,1,0.5455090630406884,64.0098084969305,668,98.75322539096823,19.07221278001549,15,28.7768715405088,5.517162810711599,1.9568072902026432,5.051134113355352,78.64352154374203
-53.57175709013184,29.89132862965028,0.605569424888315,3,0.47406137420958133,38.05660835380725,639,99.7580977252708,19.567676317429942,33,20.687066523438467,9.587854821024113,1.7842306864952138,2.6331933297519017,47.038074383882346
-40.671127444276216,31.37352479407036,0.3902856130229536,2,0.7196272338440863,57.74563304382459,933,99.30529717162807,15.097858102071193,95,18.882145771451064,11.627713197651472,2.1721730180967116,3.742705402890362,104.89732552184316
-47.63083539544106,59.181735550600926,0.4377328233447617,2,0.8312549194340226,51.179501708925415,604,100.00718351013225,20.890786007191572,18,24.97403137375597,8.907203149379113,1.8617650302304318,4.006302381155836,62.71013695992383
-55.95651748601324,28.158541843167978,0.5502546246454182,2,0.7344133704828065,48.10557222473821,420,98.78322755555769,28.997638807336358,83,28.196163858886134,11.052794362582373,1.653356995790633,4.455134182167806,77.0079270252725
-46.71723195683085,18.698212705153168,0.6212090719322736,1,0.7623599527052013,47.29839893387826,761,99.71359248785564,19.15117036747927,71,21.1446338820469,4.071461401295065,2.159049957717544,3.3712820247681545,104.94310813952222
-54.873408351136604,32.73010717494385,0.35068101877910685,2,0.858371754563954,43.6193699068387,406,99.47877582694849,22.499598875897316,76,20.02663786333827,10.511573075095072,1.7012781476355474,3.329294528218238,83.75326965192129
-46.06457698128774,9.253599624536317,0.48312152625840504,2,0.7328766851441058,62.95196176900768,446,99.19322456736674,16.715403795193794,79,14.820780681797448,8.772838130507294,1.9026189558738944,3.6454926893208763,86.26526944733371
-44.20702210496298,29.08043217395734,0.5283130822319525,3,0.687734489969238,50.126128343522424,492,99.2295084823614,24.428757434953013,99,17.888188408827755,5.679783059095187,1.734469694097297,4.435641626263274,79.99457951665727
-54.10341159175855,30.160252822951605,0.4897943609371152,3,0.6181475194349935,37.3077846964678,298,99.55146805038783,16.71110796654238,87,18.518165958647856,5.144770929641998,2.780176282646414,0.6445616078997305,58.603461744474295
-45.183119353778395,37.94600382945212,0.2523207933122913,3,0.9022212562972085,46.1603979796516,775,99.48424188651526,17.93393281415866,51,28.12936172898312,7.421612789542854,2.052756791099113,3.9811934382025407,68.71768808886675
-47.936095365317506,39.736222494278465,0.5501090009308772,1,0.752654777915368,51.283390272029386,281,99.05418033992375,22.587103415051445,69,19.976381153996876,6.356516827135554,1.2078431783961945,3.277617446451311,71.7521799049051
-45.88969920002755,24.964303810922825,0.6519336351090644,3,0.6056398284080668,58.97805281445326,339,99.75780320125774,15.046368936761246,92,24.40647402506055,11.041679947880946,2.6230575488559813,3.140576577748245,79.85075686364877
-40.51603508673026,28.49385985370067,0.5116661751169503,3,0.5828832332198762,43.95380279482793,853,100.10253135694485,22.16256885849006,57,14.49659991559847,11.305478963734927,1.0935661237195304,4.332132592405211,89.03968316510098
-51.22694058001435,22.338791693893292,0.39688939467057366,3,0.8253063726928912,44.622234441954525,165,99.37804817970594,25.255571747445487,65,28.502242593618135,10.515533712952829,3.0695115262981565,4.143937716691038,67.89172717819002
-53.76868082178745,18.71937445192306,0.44868727536357167,3,0.5962558303591674,50.23432127147405,270,99.79083577148047,20.8146025140573,96,23.1775972194678,11.12893497519835,2.0197635301412937,4.2044736438158425,98.81293849898206
-54.44757214812762,33.098947793806346,0.6769913067655593,2,0.8853834157502221,58.73424819947326,744,99.42029881621076,24.34354915759652,14,15.240764627058262,5.288544056276724,1.6879301076534239,4.169442907002238,65.26234137482457
-54.07905142482719,17.264144514034008,0.5909962540860558,1,0.4243537202909288,36.312454644039704,692,100.70512659261664,13.541765393414114,88,19.408098303311007,11.523983218242051,1.8182291018257102,5.400163636053951,77.29688080338387
-50.38550854707052,25.85373099428137,0.564002661838433,2,0.8422595197789976,55.05354630991746,264,99.5069413339109,22.24099364022016,63,18.12388352374074,12.000211467981412,1.2037780789757344,5.178282139311053,59.87867184573973
-48.29424012591678,20.048260401007624,0.5356412583534376,2,0.7486894811161964,45.35937469871344,162,99.85071418174816,17.71916661197916,47,23.1578367885351,10.82171433998969,1.9482086943852261,2.606737022571946,66.46991425644705
-48.6165460033499,35.496831862902596,0.43388628878090274,1,0.7118594423056873,46.755674182515136,454,100.08363209829264,21.926579706675003,28,20.21306976370535,9.70566562652161,1.7771067919441403,3.511693454414447,49.317792792309206
-45.86408375481988,48.01430099266488,0.47994288193442314,2,0.6824541564958236,70.01575745129749,150,99.17957621680625,27.908775578651866,78,20.50974052551782,7.772529609633763,1.9687474650720225,3.630686009054477,81.60305419857482
-49.934990540610464,16.984120171966687,0.49220772643214844,3,0.8890729848594029,48.03530775448475,683,99.85299787919446,5.075377261967869,82,17.814164294303076,11.015998841674904,2.4498754354088743,2.480694045616146,88.2204150810193
-42.73232961421341,11.469815171024308,0.5549574316064444,1,0.7707058858401203,57.5469375030858,142,99.93118518606086,16.89643045133848,80,15.859349375959617,8.853090124723709,2.1517396419519086,6.7246397141109355,52.870722066617546
-51.32328416618978,28.751131146499326,0.6508918894266904,2,0.6096796391104549,57.18913837203348,934,99.71493239900504,8.545614195532735,33,26.103545466577177,12.768430442645116,1.4219116771868179,4.103023049448452,76.17356370322653
-36.399154167051904,30.156977959577585,0.6118338136793128,2,0.5281090043971118,38.19976085901493,420,99.88160264243389,13.84483760037919,89,26.983242097631305,10.832012687200717,1.5048642464605602,2.8149873440912883,78.38248335913953
-46.871663261174966,32.18659306757298,0.35806156442039594,3,0.7177297213147308,31.546056747770958,417,99.17593808940492,17.623640267443772,19,18.67045476438144,9.495441256178436,2.125624693556092,5.067337256879907,63.896686840826085
-54.285787782081414,25.53679484765655,0.5223994968901049,2,0.6998928866462585,58.20982092416911,315,100.57364640199398,24.29970223066771,94,24.49433158781052,8.971842303840601,2.2451501898809494,4.133500253798974,94.52184795106812
-55.354462490305565,27.99360701174568,0.5736763345167897,2,0.548013196262449,39.16453807551481,290,98.30078485677922,24.03909219961075,30,17.533978852490286,9.524189041521309,1.9639343228389647,3.2405358992656916,57.33765720709371
-47.58763792378407,33.67510410540602,0.5618860330144635,2,0.6944606474517664,33.35817045428973,769,99.07939573055073,23.894455414170526,24,25.925370997041266,9.538653436006868,2.2777034701894436,4.69701416415087,56.126526486019344
-51.11731392662925,40.40430892644839,0.43707662366125805,1,0.6426065366925799,60.26162214844198,589,98.83114448696745,22.800902973209997,73,21.323203932724784,9.766483260566071,2.071455169290648,4.916588194751982,88.33195796219286
-46.42999752953954,10.449512296817172,0.7914109215768361,1,0.7009290068306694,39.80573266224407,189,100.3614496443093,13.294685407488979,22,18.30286883455391,6.124250434905791,2.085562471328936,4.691807329137356,62.931862056676394
-47.633811877132274,26.31060560968538,0.3722915437668881,2,0.7725923611648402,42.27482524315606,521,99.43451900852163,24.010253993729684,80,16.889923662292006,10.715695996928858,2.41987223510679,4.547699328462121,84.3821042880418
-50.36414456328436,32.13808793941063,0.391681155333395,2,0.8492609947464035,69.74373155089296,590,99.02766549669212,16.611093521387815,49,27.456638142577823,10.510993129173066,2.9611001969631996,3.2934766820491737,103.322790950821
-54.23396859034202,20.82023895389264,0.5233595081261576,3,0.7908889036369287,33.40264638618429,715,99.197203056453,22.239542390332645,17,15.046092264833604,6.465179385845538,2.1494562374385384,2.3571946239335526,60.09804083613522
-57.57423612342932,47.311696317673,0.7116803054963854,1,0.6278559250169794,37.437139585930744,662,98.73755323003932,15.409826457100344,47,21.6073177394915,10.690724736041583,3.5414755719876414,2.7973647752535684,72.90236065381094
-52.232574760335105,23.64590119771263,0.4163805149295829,1,0.7368915128829194,45.403018575260795,353,99.8137058132071,19.0976696842593,61,12.404832863423033,9.965256660626062,2.07220844923555,3.524247233829199,62.34481711649355
-45.71800602838264,29.587073129927173,0.47341716343530077,1,0.7063107121492024,47.59743160165578,206,99.86400984490606,19.661516097617575,11,17.180472575296708,7.509476349823199,2.0641226120009124,2.265821636704755,57.62257821671272
-48.92953127934898,35.56022096842291,0.6077293673015693,2,0.5667871045369098,41.062547178823465,393,99.65177271941567,21.727541224209716,31,15.643951377128879,11.818972253439831,2.976741966415537,5.802342425669482,64.93837536989665
